timestamp,load_kw,temperature,humidity
2009-01-02 17:00:00,3.092233333333333,0.8,71
2009-01-02 18:00:00,4.0648,-0.2,75
2009-01-02 19:00:00,2.7377,-0.6,79
2009-01-02 20:00:00,1.4126333333333332,-0.5,82
2009-01-02 21:00:00,1.4073,-0.7,92
2009-01-02 22:00:00,1.8481,-0.7,94
2009-01-02 23:00:00,0.6855666666666667,-0.3,92
2009-01-03 00:00:00,0.2881,-0.3,91
2009-01-03 01:00:00,0.2966,-0.2,88
2009-01-03 02:00:00,0.2873,-0.2,86
2009-01-03 03:00:00,0.3031666666666667,-0.2,84
2009-01-03 04:00:00,0.3300666666666666,-0.4,83
2009-01-03 05:00:00,0.3046333333333333,-0.5,82
2009-01-03 06:00:00,0.7821,-0.6,80
2009-01-03 07:00:00,0.3282333333333333,-0.7,78
2009-01-03 08:00:00,2.368866666666667,-1.0,77
2009-01-03 09:00:00,1.7896333333333334,-1.1,81
2009-01-03 10:00:00,2.1131,-1.0,79
2009-01-03 11:00:00,3.7428,-0.8,78
2009-01-03 12:00:00,2.3740666666666663,-0.5,74
2009-01-03 13:00:00,1.2279000000000002,-0.2,70
2009-01-03 14:00:00,1.6327333333333334,0.2,67
2009-01-03 15:00:00,0.9049,0.4,66
2009-01-03 16:00:00,0.7316,0.3,66
2009-01-03 17:00:00,0.7005333333333332,-0.2,69
2009-01-03 18:00:00,1.5782333333333334,-1.4,73
2009-01-03 19:00:00,3.0243,-2.6,78
2009-01-03 20:00:00,2.3588666666666667,-3.3,81
2009-01-03 21:00:00,1.7187333333333332,-2.9,87
2009-01-03 22:00:00,1.3598666666666666,-3.2,88
2009-01-03 23:00:00,1.3452666666666666,-3.5,88
2009-01-04 00:00:00,0.4587,-3.8,88
2009-01-04 01:00:00,0.4494333333333333,-4.2,89
2009-01-04 02:00:00,0.4628,-4.7,89
2009-01-04 03:00:00,0.4881666666666666,-5.2,89
2009-01-04 04:00:00,0.4729666666666666,-5.6,89
2009-01-04 05:00:00,0.9739666666666668,-5.8,89
2009-01-04 06:00:00,0.4539,-5.9,89
2009-01-04 07:00:00,0.4387333333333333,-6.0,89
2009-01-04 08:00:00,0.8679,-6.0,89
2009-01-04 09:00:00,0.5883,-6.3,92
2009-01-04 10:00:00,0.8346666666666667,-6.1,91
2009-01-04 11:00:00,0.3954,-4.7,91
2009-01-04 12:00:00,1.9734,-3.1,84
2009-01-04 13:00:00,0.7941,-1.9,78
2009-01-04 14:00:00,2.9213333333333336,-0.8,73
2009-01-04 15:00:00,1.8903333333333332,-0.3,70
2009-01-04 16:00:00,2.1845,-0.2,70
2009-01-04 17:00:00,2.1686666666666667,-0.5,73
2009-01-04 18:00:00,2.5567333333333333,-1.3,77
2009-01-04 19:00:00,3.7764333333333338,-2.3,82
2009-01-04 20:00:00,3.2028000000000003,-3.0,86
2009-01-04 21:00:00,3.0596666666666663,-3.5,89
2009-01-04 22:00:00,0.5431,-3.6,88
2009-01-04 23:00:00,0.3772333333333333,-3.2,86
2009-01-05 00:00:00,0.358,-2.7,83
2009-01-05 01:00:00,0.4124,-2.4,80
2009-01-05 02:00:00,0.3445999999999999,-2.1,79
2009-01-05 03:00:00,0.3468666666666667,-1.9,78
2009-01-05 04:00:00,0.9358666666666668,-1.8,77
2009-01-05 05:00:00,0.3405333333333333,-1.8,76
2009-01-05 06:00:00,1.2006666666666668,-1.6,75
2009-01-05 07:00:00,2.365533333333333,-1.6,75
2009-01-05 08:00:00,1.993,-1.6,77
2009-01-05 09:00:00,1.4438333333333333,-1.5,83
2009-01-05 10:00:00,1.4033666666666669,-1.3,86
2009-01-05 11:00:00,1.471666666666667,-1.0,87
2009-01-05 12:00:00,0.8993333333333333,-0.3,87
2009-01-05 13:00:00,0.3283666666666666,0.4,86
2009-01-05 14:00:00,0.3429,1.0,86
2009-01-05 15:00:00,0.3520333333333333,1.1,87
2009-01-05 16:00:00,0.3837,0.9,91
2009-01-05 17:00:00,0.5299,0.5,95
2009-01-05 18:00:00,1.8115666666666668,0.1,97
2009-01-05 19:00:00,2.5135666666666667,-0.4,97
2009-01-05 20:00:00,3.745933333333333,-0.7,96
2009-01-05 21:00:00,2.317266666666667,-1.7,89
2009-01-05 22:00:00,0.5380666666666667,-1.9,87
2009-01-05 23:00:00,0.3543666666666666,-2.0,86
2009-01-06 00:00:00,0.3302333333333333,-2.0,86
2009-01-06 01:00:00,0.3163,-1.9,87
2009-01-06 02:00:00,1.006233333333333,-1.7,88
2009-01-06 03:00:00,0.3776333333333334,-1.6,87
2009-01-06 04:00:00,0.3249666666666667,-1.8,85
2009-01-06 05:00:00,0.3177,-2.2,82
2009-01-06 06:00:00,1.4446333333333332,-3.1,80
2009-01-06 07:00:00,2.422266666666667,-4.2,81
2009-01-06 08:00:00,1.8352333333333333,-5.0,82
2009-01-06 09:00:00,1.7597666666666667,-4.4,79
2009-01-06 10:00:00,1.7605,-4.6,77
2009-01-06 11:00:00,1.4963333333333333,-4.5,72
2009-01-06 12:00:00,1.4142666666666668,-4.2,69
2009-01-06 13:00:00,1.4779666666666669,-4.0,67
2009-01-06 14:00:00,1.469833333333333,-3.6,62
2009-01-06 15:00:00,1.2020000000000002,-3.2,61
2009-01-06 16:00:00,0.3388666666666667,-3.3,60
2009-01-06 17:00:00,0.9299,-3.4,61
2009-01-06 18:00:00,1.4766666666666666,-3.9,65
2009-01-06 19:00:00,2.5287333333333333,-4.4,67
2009-01-06 20:00:00,1.7274666666666667,-5.0,69
2009-01-06 21:00:00,0.7265666666666667,-5.8,75
2009-01-06 22:00:00,0.4490666666666667,-6.6,76
2009-01-06 23:00:00,1.0312333333333334,-7.5,75
2009-01-07 00:00:00,0.4078,-8.1,75
2009-01-07 01:00:00,0.3425333333333333,-8.6,75
2009-01-07 02:00:00,0.3520666666666666,-9.0,75
2009-01-07 03:00:00,0.3458666666666666,-9.3,74
2009-01-07 04:00:00,0.3349666666666666,-9.6,74
2009-01-07 05:00:00,0.3339,-9.8,74
2009-01-07 06:00:00,1.2017666666666666,-10.0,73
2009-01-07 07:00:00,2.318766666666667,-10.1,72
2009-01-07 08:00:00,1.4325666666666663,-10.2,71
2009-01-07 09:00:00,1.411,-10.5,79
2009-01-07 10:00:00,1.4745,-10.3,77
2009-01-07 11:00:00,1.9143,-9.1,72
2009-01-07 12:00:00,1.775,-6.9,62
2009-01-07 13:00:00,2.348,-4.6,55
2009-01-07 14:00:00,3.675233333333333,-2.8,54
2009-01-07 15:00:00,1.3812,-1.7,57
2009-01-07 16:00:00,0.7486999999999999,-1.0,61
2009-01-07 17:00:00,1.1505333333333332,-1.2,66
2009-01-07 18:00:00,2.110866666666667,-1.9,73
2009-01-07 19:00:00,3.4723666666666664,-1.9,77
2009-01-07 20:00:00,3.2388,-1.5,80
2009-01-07 21:00:00,1.5214,-1.5,84
2009-01-07 22:00:00,0.7814333333333334,-1.4,88
2009-01-07 23:00:00,0.5976333333333333,-1.2,91
2009-01-08 00:00:00,0.3287666666666666,-1.0,94
2009-01-08 01:00:00,0.3311666666666666,-0.7,95
2009-01-08 02:00:00,0.3679,-0.5,96
2009-01-08 03:00:00,0.3235333333333333,-0.7,96
2009-01-08 04:00:00,0.9540333333333332,-0.6,97
2009-01-08 05:00:00,0.4406,-0.4,97
2009-01-08 06:00:00,0.6844,-0.3,96
2009-01-08 07:00:00,2.373166666666666,-0.5,96
2009-01-08 08:00:00,1.6142666666666663,-1.1,95
2009-01-08 09:00:00,1.9896333333333331,-1.9,96
2009-01-08 10:00:00,1.3924333333333334,-2.5,95
2009-01-08 11:00:00,1.3970999999999998,-2.5,88
2009-01-08 12:00:00,1.4052666666666669,-2.4,82
2009-01-08 13:00:00,1.4881333333333333,-1.9,76
2009-01-08 14:00:00,0.5723666666666667,-1.3,70
2009-01-08 15:00:00,0.3182999999999999,-0.6,64
2009-01-08 16:00:00,0.3146,-0.5,62
2009-01-08 17:00:00,0.3078,-1.0,66
2009-01-08 18:00:00,2.2797,-2.3,71
2009-01-08 19:00:00,2.5160666666666667,-3.4,74
2009-01-08 20:00:00,3.1131333333333333,-4.2,76
2009-01-08 21:00:00,1.6093333333333333,-4.3,80
2009-01-08 22:00:00,0.6920333333333333,-4.6,78
2009-01-08 23:00:00,0.4074333333333333,-5.0,76
2009-01-09 00:00:00,0.3510333333333333,-5.3,76
2009-01-09 01:00:00,0.3207,-5.6,75
2009-01-09 02:00:00,0.3174,-5.8,76
2009-01-09 03:00:00,0.315,-6.1,76
2009-01-09 04:00:00,1.068466666666667,-6.3,77
2009-01-09 05:00:00,0.3723333333333333,-6.6,78
2009-01-09 06:00:00,1.7729666666666666,-6.9,80
2009-01-09 07:00:00,2.4481,-7.0,80
2009-01-09 08:00:00,1.5721999999999998,-7.2,81
2009-01-09 09:00:00,1.6979666666666666,-7.7,87
2009-01-09 10:00:00,1.5325,-7.9,88
2009-01-09 11:00:00,1.4489,-7.1,84
2009-01-09 12:00:00,0.4576,-5.6,78
2009-01-09 13:00:00,0.5347000000000001,-4.0,73
2009-01-09 14:00:00,0.7128,-2.7,69
2009-01-09 15:00:00,0.5937666666666667,-1.8,67
2009-01-09 16:00:00,0.4958,-1.3,66
2009-01-09 17:00:00,2.091633333333333,-1.5,68
2009-01-09 18:00:00,3.1194,-2.6,74
2009-01-09 19:00:00,2.5874,-3.8,79
2009-01-09 20:00:00,1.7956333333333334,-4.7,82
2009-01-09 21:00:00,2.124766666666667,-5.5,87
2009-01-09 22:00:00,1.826633333333333,-6.0,88
2009-01-09 23:00:00,0.254,-6.5,89
2009-01-10 00:00:00,0.2526333333333333,-6.9,90
2009-01-10 01:00:00,0.2736666666666666,-7.1,90
2009-01-10 02:00:00,0.2751,-7.4,91
2009-01-10 03:00:00,0.292,-7.5,91
2009-01-10 04:00:00,0.2760333333333333,-7.7,91
2009-01-10 05:00:00,0.2608333333333333,-7.9,92
2009-01-10 06:00:00,1.0980333333333334,-8.1,92
2009-01-10 07:00:00,2.6670000000000003,-8.2,92
2009-01-10 08:00:00,1.8775,-8.5,92
2009-01-10 09:00:00,1.3893666666666666,-8.8,94
2009-01-10 10:00:00,1.3665666666666667,-9.0,94
2009-01-10 11:00:00,0.6322333333333333,-8.0,92
2009-01-10 12:00:00,0.5535333333333334,-6.6,89
2009-01-10 13:00:00,1.2948,-4.6,83
2009-01-10 14:00:00,1.1813,-2.5,77
2009-01-10 15:00:00,0.5010666666666667,-0.9,72
2009-01-10 16:00:00,2.070966666666666,-0.2,70
2009-01-10 17:00:00,3.7685666666666666,-0.2,72
2009-01-10 18:00:00,3.9225666666666665,-1.1,77
2009-01-10 19:00:00,3.794633333333333,-2.9,86
2009-01-10 20:00:00,3.0900000000000003,-4.3,89
2009-01-10 21:00:00,1.2122666666666668,-3.3,84
2009-01-10 22:00:00,0.4315666666666667,-5.2,90
2009-01-10 23:00:00,2.5669,-4.1,88
2009-01-11 00:00:00,0.3773333333333333,-6.0,91
2009-01-11 01:00:00,0.3427,-6.1,92
2009-01-11 02:00:00,0.2931666666666667,-6.1,91
2009-01-11 03:00:00,0.2987333333333333,-6.1,92
2009-01-11 04:00:00,0.3272,-6.2,92
2009-01-11 05:00:00,0.3446666666666667,-6.4,92
2009-01-11 06:00:00,0.3054666666666666,-6.6,92
2009-01-11 07:00:00,0.8372333333333334,-6.5,92
2009-01-11 08:00:00,0.7120666666666666,-6.4,91
2009-01-11 09:00:00,0.6853,-6.6,92
2009-01-11 10:00:00,1.2908333333333333,-6.3,90
2009-01-11 11:00:00,1.2254,-4.8,88
2009-01-11 12:00:00,2.2194333333333334,-2.0,78
2009-01-11 13:00:00,4.0528,0.8,68
2009-01-11 14:00:00,1.0828666666666666,2.9,61
2009-01-11 15:00:00,0.4995666666666666,4.2,58
2009-01-11 16:00:00,0.4776333333333333,4.7,58
2009-01-11 17:00:00,1.4429666666666667,3.9,61
2009-01-11 18:00:00,3.1095333333333333,2.0,69
2009-01-11 19:00:00,3.806166666666667,0.2,76
2009-01-11 20:00:00,1.9997333333333327,-0.7,80
2009-01-11 21:00:00,3.5039333333333333,-1.1,82
2009-01-11 22:00:00,2.7135333333333334,-1.5,83
2009-01-11 23:00:00,0.9848666666666668,-1.8,84
2009-01-12 00:00:00,0.3126,-1.9,85
2009-01-12 01:00:00,0.2544,-1.8,85
2009-01-12 02:00:00,0.2705333333333333,-1.8,85
2009-01-12 03:00:00,0.2614333333333333,-1.6,84
2009-01-12 04:00:00,0.8366666666666667,-1.4,82
2009-01-12 05:00:00,0.3097333333333333,-1.3,82
2009-01-12 06:00:00,0.7423333333333333,-1.2,82
2009-01-12 07:00:00,2.2101333333333333,-1.0,83
2009-01-12 08:00:00,1.4840666666666666,-0.9,84
2009-01-12 09:00:00,1.3451666666666668,-1.1,89
2009-01-12 10:00:00,1.4121666666666668,-1.1,89
2009-01-12 11:00:00,1.3362333333333334,-0.2,86
2009-01-12 12:00:00,1.357033333333333,1.5,80
2009-01-12 13:00:00,1.3561,3.2,74
2009-01-12 14:00:00,1.391233333333333,4.4,72
2009-01-12 15:00:00,1.4641,5.0,71
2009-01-12 16:00:00,1.1005333333333334,4.9,72
2009-01-12 17:00:00,0.8680333333333333,4.4,74
2009-01-12 18:00:00,1.1064,3.3,80
2009-01-12 19:00:00,1.5304666666666666,2.8,82
2009-01-12 20:00:00,1.701733333333333,2.6,83
2009-01-12 21:00:00,2.7014333333333336,3.2,78
2009-01-12 22:00:00,0.7573000000000001,3.5,75
2009-01-12 23:00:00,0.3781333333333333,3.6,74
2009-01-13 00:00:00,0.3176333333333333,3.3,77
2009-01-13 01:00:00,0.3892,3.2,78
2009-01-13 02:00:00,0.3129333333333333,3.1,77
2009-01-13 03:00:00,0.9966333333333334,3.1,78
2009-01-13 04:00:00,0.3390666666666667,2.8,82
2009-01-13 05:00:00,0.3082666666666666,2.7,82
2009-01-13 06:00:00,1.8215666666666663,2.7,82
2009-01-13 07:00:00,2.373133333333333,2.5,83
2009-01-13 08:00:00,2.8362333333333334,2.3,84
2009-01-13 09:00:00,2.247133333333333,2.6,88
2009-01-13 10:00:00,1.4705333333333332,2.4,89
2009-01-13 11:00:00,1.5489,2.4,88
2009-01-13 12:00:00,1.6643,2.6,88
2009-01-13 13:00:00,1.441633333333333,3.0,86
2009-01-13 14:00:00,1.4453666666666665,3.8,84
2009-01-13 15:00:00,1.4751,4.0,85
2009-01-13 16:00:00,1.3358,4.0,87
2009-01-13 17:00:00,0.8083666666666667,3.9,90
2009-01-13 18:00:00,2.0336000000000003,3.8,91
2009-01-13 19:00:00,1.6334333333333333,3.6,93
2009-01-13 20:00:00,2.6185,3.5,94
2009-01-13 21:00:00,2.725,3.1,94
2009-01-13 22:00:00,2.6693333333333333,3.1,95
2009-01-13 23:00:00,1.5650000000000002,3.2,97
2009-01-14 00:00:00,0.4339333333333333,2.8,98
2009-01-14 01:00:00,0.3365333333333333,2.4,98
2009-01-14 02:00:00,0.2989333333333333,2.0,99
2009-01-14 03:00:00,0.2969333333333333,1.7,99
2009-01-14 04:00:00,0.2961666666666666,1.5,98
2009-01-14 05:00:00,0.2885333333333333,1.0,98
2009-01-14 06:00:00,1.0052,0.3,97
2009-01-14 07:00:00,2.3149666666666664,-0.0,97
2009-01-14 08:00:00,2.2127,0.0,97
2009-01-14 09:00:00,2.333966666666667,1.3,100
2009-01-14 10:00:00,1.770233333333333,1.5,99
2009-01-14 11:00:00,1.8719666666666663,1.8,99
2009-01-14 12:00:00,1.7893333333333332,2.5,94
2009-01-14 13:00:00,1.2807333333333333,3.3,92
2009-01-14 14:00:00,0.2668,4.2,89
2009-01-14 15:00:00,0.3382666666666666,4.9,82
2009-01-14 16:00:00,0.4257333333333333,5.4,77
2009-01-14 17:00:00,0.7911,5.3,79
2009-01-14 18:00:00,1.2929666666666668,4.0,87
2009-01-14 19:00:00,1.8926,2.4,91
2009-01-14 20:00:00,2.7421333333333333,1.0,93
2009-01-14 21:00:00,3.289694915254237,0.8,96
2009-01-14 22:00:00,1.8266666666666669,0.6,96
2009-01-14 23:00:00,0.2634333333333333,0.3,96
2009-01-15 00:00:00,0.3261,0.1,95
2009-01-15 01:00:00,0.2749666666666667,-0.1,95
2009-01-15 02:00:00,0.2704666666666667,0.2,95
2009-01-15 03:00:00,0.2657666666666666,0.3,94
2009-01-15 04:00:00,0.8463999999999999,0.5,94
2009-01-15 05:00:00,0.3197333333333333,0.5,94
2009-01-15 06:00:00,0.6657666666666666,0.1,95
2009-01-15 07:00:00,2.1168333333333336,-0.1,96
2009-01-15 08:00:00,1.6259333333333332,-0.1,96
2009-01-15 09:00:00,1.3786333333333334,0.4,96
2009-01-15 10:00:00,1.3360666666666667,0.2,96
2009-01-15 11:00:00,1.3007333333333333,1.1,96
2009-01-15 12:00:00,1.3229333333333335,1.5,94
2009-01-15 13:00:00,1.0469666666666666,1.9,89
2009-01-15 14:00:00,0.3430999999999999,2.2,87
2009-01-15 15:00:00,0.2721666666666666,2.6,85
2009-01-15 16:00:00,0.2546333333333333,2.6,84
2009-01-15 17:00:00,0.4094666666666667,2.3,85
2009-01-15 18:00:00,1.1185666666666667,1.5,90
2009-01-15 19:00:00,2.8497,0.9,94
2009-01-15 20:00:00,3.364,0.8,94
2009-01-15 21:00:00,2.5562666666666667,1.1,93
2009-01-15 22:00:00,1.3453333333333333,0.8,93
2009-01-15 23:00:00,0.4572666666666666,0.5,93
2009-01-16 00:00:00,0.3787,0.3,93
2009-01-16 01:00:00,0.3304666666666666,0.2,93
2009-01-16 02:00:00,0.3113666666666667,-0.0,93
2009-01-16 03:00:00,1.0003,-0.4,94
2009-01-16 04:00:00,0.3414333333333333,-0.8,93
2009-01-16 05:00:00,0.3051,-1.0,93
2009-01-16 06:00:00,1.4371666666666667,-1.1,92
2009-01-16 07:00:00,2.430433333333333,-1.3,92
2009-01-16 08:00:00,1.6612,-1.5,92
2009-01-16 09:00:00,1.3905,-1.3,91
2009-01-16 10:00:00,1.3822666666666668,-1.1,91
2009-01-16 11:00:00,1.0374666666666663,0.1,89
2009-01-16 12:00:00,0.3574333333333334,2.0,85
2009-01-16 13:00:00,0.3464333333333333,3.5,82
2009-01-16 14:00:00,1.1223666666666667,3.9,83
2009-01-16 15:00:00,2.1490666666666667,4.3,84
2009-01-16 16:00:00,2.4292,4.2,87
2009-01-16 17:00:00,4.151266666666666,4.5,87
2009-01-16 18:00:00,3.1908000000000003,4.3,90
2009-01-16 19:00:00,4.958200000000001,4.1,92
2009-01-16 20:00:00,6.519633333333333,4.0,94
2009-01-16 21:00:00,3.4019,4.4,94
2009-01-16 22:00:00,2.6485333333333334,4.3,95
2009-01-16 23:00:00,2.8280000000000003,4.3,95
2009-01-17 00:00:00,2.2245,4.2,96
2009-01-17 01:00:00,1.4293333333333331,4.2,96
2009-01-17 02:00:00,1.4218333333333333,4.2,97
2009-01-17 03:00:00,1.4526666666666666,4.3,97
2009-01-17 04:00:00,1.4366333333333332,4.3,97
2009-01-17 05:00:00,1.7866666666666666,4.4,97
2009-01-17 06:00:00,1.7355666666666667,4.6,97
2009-01-17 07:00:00,3.377366666666666,4.8,96
2009-01-17 08:00:00,3.1905,5.1,96
2009-01-17 09:00:00,3.1242333333333336,5.1,96
2009-01-17 10:00:00,2.264333333333333,5.3,95
2009-01-17 11:00:00,1.5165666666666666,5.8,94
2009-01-17 12:00:00,1.9724,6.2,93
2009-01-17 13:00:00,2.1240666666666668,6.6,92
2009-01-17 14:00:00,1.6675333333333335,6.7,91
2009-01-17 15:00:00,1.0158,7.1,91
2009-01-17 16:00:00,2.990733333333333,7.5,91
2009-01-17 17:00:00,3.354966666666667,7.5,91
2009-01-17 18:00:00,2.9849,7.3,91
2009-01-17 19:00:00,3.4392333333333336,7.2,92
2009-01-17 20:00:00,2.550533333333333,7.3,92
2009-01-17 21:00:00,3.6658,7.2,93
2009-01-17 22:00:00,2.4034,7.3,93
2009-01-17 23:00:00,2.1674333333333333,7.4,92
2009-01-18 00:00:00,1.1649666666666667,7.5,91
2009-01-18 01:00:00,0.3303333333333333,7.5,91
2009-01-18 02:00:00,0.2708333333333333,7.1,91
2009-01-18 03:00:00,0.2598333333333333,7.1,89
2009-01-18 04:00:00,0.2975666666666666,7.1,87
2009-01-18 05:00:00,0.3041999999999999,7.2,86
2009-01-18 06:00:00,0.2758,7.3,85
2009-01-18 07:00:00,0.8715333333333334,7.0,89
2009-01-18 08:00:00,1.7598333333333334,7.1,89
2009-01-18 09:00:00,3.0111,6.8,90
2009-01-18 10:00:00,1.9039666666666664,7.0,90
2009-01-18 11:00:00,3.533466666666667,7.4,90
2009-01-18 12:00:00,2.8605,7.2,87
2009-01-18 13:00:00,2.1848666666666667,6.7,84
2009-01-18 14:00:00,3.7168666666666663,7.2,79
2009-01-18 15:00:00,4.210166666666667,6.9,76
2009-01-18 16:00:00,2.556366666666667,6.8,75
2009-01-18 17:00:00,2.1870333333333334,6.4,75
2009-01-18 18:00:00,3.5471666666666666,5.8,74
2009-01-18 19:00:00,4.573033333333333,5.1,75
2009-01-18 20:00:00,3.6069,4.6,77
2009-01-18 21:00:00,4.8607,4.9,79
2009-01-18 22:00:00,2.693833333333333,4.4,83
2009-01-18 23:00:00,1.5890333333333333,4.4,84
2009-01-19 00:00:00,0.8864666666666667,4.5,84
2009-01-19 01:00:00,0.2868333333333333,4.6,85
2009-01-19 02:00:00,0.2971666666666666,4.8,87
2009-01-19 03:00:00,0.3414999999999999,5.0,89
2009-01-19 04:00:00,0.3006333333333333,5.1,92
2009-01-19 05:00:00,0.315,5.5,93
2009-01-19 06:00:00,1.0216,5.9,94
2009-01-19 07:00:00,2.8087,6.0,93
2009-01-19 08:00:00,2.468533333333333,6.6,89
2009-01-19 09:00:00,1.3573,8.0,91
2009-01-19 10:00:00,1.3924999999999998,9.3,89
2009-01-19 11:00:00,1.3643333333333334,9.7,86
2009-01-19 12:00:00,1.358933333333333,9.6,81
2009-01-19 13:00:00,1.3951333333333331,9.8,77
2009-01-19 14:00:00,0.9700333333333332,10.2,72
2009-01-19 15:00:00,0.2960666666666666,10.4,70
2009-01-19 16:00:00,0.2812,10.3,70
2009-01-19 17:00:00,0.3788,9.8,71
2009-01-19 18:00:00,0.9175333333333332,8.6,76
2009-01-19 19:00:00,1.7802666666666669,7.6,78
2009-01-19 20:00:00,3.6107,6.2,79
2009-01-19 21:00:00,2.6489666666666665,6.0,73
2009-01-19 22:00:00,1.4861333333333335,5.2,72
2009-01-19 23:00:00,0.3667666666666667,4.5,76
2009-01-20 00:00:00,0.3071666666666666,4.0,80
2009-01-20 01:00:00,0.2831,3.4,81
2009-01-20 02:00:00,0.2832,2.7,82
2009-01-20 03:00:00,0.2603333333333333,2.2,82
2009-01-20 04:00:00,1.0441333333333334,1.8,82
2009-01-20 05:00:00,0.2621333333333333,1.6,83
2009-01-20 06:00:00,1.4887666666666666,1.4,84
2009-01-20 07:00:00,2.397533333333333,1.2,87
2009-01-20 08:00:00,1.9366333333333328,1.1,90
2009-01-20 09:00:00,1.516133333333333,0.5,90
2009-01-20 10:00:00,1.6928333333333334,0.3,91
2009-01-20 11:00:00,1.4546666666666668,1.2,91
2009-01-20 12:00:00,1.7684,3.0,86
2009-01-20 13:00:00,1.52,4.3,80
2009-01-20 14:00:00,1.3550666666666666,4.6,80
2009-01-20 15:00:00,1.4105,4.9,78
2009-01-20 16:00:00,1.3954333333333333,5.2,77
2009-01-20 17:00:00,1.3376,5.2,78
2009-01-20 18:00:00,0.5837,4.9,80
2009-01-20 19:00:00,1.0569666666666666,3.7,85
2009-01-20 20:00:00,1.7583333333333333,3.0,88
2009-01-20 21:00:00,1.6285666666666667,2.6,90
2009-01-20 22:00:00,1.5166,2.0,92
2009-01-20 23:00:00,0.7093333333333334,1.5,93
2009-01-21 00:00:00,0.3242333333333333,0.9,94
2009-01-21 01:00:00,0.3139666666666666,0.4,94
2009-01-21 02:00:00,0.2677333333333333,-0.2,95
2009-01-21 03:00:00,0.2569,-0.4,95
2009-01-21 04:00:00,0.2895,-0.7,95
2009-01-21 05:00:00,0.2562666666666666,-1.0,95
2009-01-21 06:00:00,1.9719666666666664,-1.6,96
2009-01-21 07:00:00,2.7828,-1.9,96
2009-01-21 08:00:00,2.410433333333333,-1.9,96
2009-01-21 09:00:00,1.7473333333333334,-1.8,97
2009-01-21 10:00:00,1.3197666666666668,-1.5,97
2009-01-21 11:00:00,1.3635333333333333,0.0,96
2009-01-21 12:00:00,1.5832000000000002,1.4,92
2009-01-21 13:00:00,1.5441,2.6,89
2009-01-21 14:00:00,0.756,3.2,86
2009-01-21 15:00:00,0.3117666666666666,3.8,83
2009-01-21 16:00:00,1.0665666666666669,4.4,77
2009-01-21 17:00:00,1.0409,4.5,76
2009-01-21 18:00:00,1.6733,4.3,77
2009-01-21 19:00:00,0.8709333333333333,3.8,79
2009-01-21 20:00:00,1.7392333333333334,3.5,81
2009-01-21 21:00:00,3.5802,3.1,85
2009-01-21 22:00:00,1.1283333333333334,2.8,86
2009-01-21 23:00:00,0.3916,2.6,87
2009-01-22 00:00:00,0.3615,2.6,86
2009-01-22 01:00:00,0.3450333333333333,2.6,85
2009-01-22 02:00:00,0.3249333333333333,2.6,85
2009-01-22 03:00:00,0.3514666666666667,2.8,85
2009-01-22 04:00:00,1.1088333333333331,2.7,89
2009-01-22 05:00:00,0.3378,2.6,92
2009-01-22 06:00:00,0.6572666666666667,2.7,93
2009-01-22 07:00:00,2.037033333333333,3.1,93
